,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,Player_Name,POS,TEAM,Off_Days,TEAM_ID
421,22016,203500,0021600307,2016-12-05,OKC @ ATL,W,28,5,10,0.5,0,0,0.0,2,5,0.4,6,4,10,0,1,0,2,4,12,6,1,Steven Adams,Center,OKC,1,1610612760
422,22016,203500,0021600341,2016-12-09,OKC vs. HOU,L,29,8,9,0.889,0,0,0.0,8,9,0.889,2,8,10,1,1,0,4,2,24,-12,1,Steven Adams,Center,OKC,4,1610612760
423,22016,203500,0021600357,2016-12-11,OKC vs. BOS,W,32,7,8,0.875,0,0,0.0,2,5,0.4,4,4,8,2,1,1,0,0,16,2,1,Steven Adams,Center,OKC,2,1610612760
424,22016,203500,0021600373,2016-12-13,OKC @ POR,L,26,6,10,0.6,0,1,0.0,2,3,0.667,2,2,4,1,4,0,4,0,14,-8,1,Steven Adams,Center,OKC,2,1610612760
425,22016,203500,0021600382,2016-12-14,OKC @ UTA,L,28,4,7,0.571,0,0,0.0,2,2,1.0,3,2,5,1,1,2,2,3,10,-10,1,Steven Adams,Center,OKC,1,1610612760
426,22016,203500,0021600399,2016-12-17,OKC vs. PHX,W,29,8,13,0.615,0,0,0.0,3,5,0.6,4,3,7,2,2,0,2,4,19,11,1,Steven Adams,Center,OKC,3,1610612760
427,22016,203500,0021600415,2016-12-19,OKC vs. ATL,L,31,2,4,0.5,0,0,0.0,2,5,0.4,4,5,9,0,3,1,1,2,6,0,1,Steven Adams,Center,OKC,2,1610612760
428,22016,203500,0021600433,2016-12-21,OKC @ NOP,W,23,6,11,0.545,0,0,0.0,0,0,0.0,4,0,4,3,0,1,2,4,12,-8,1,Steven Adams,Center,OKC,2,1610612760
429,22016,203500,0021600445,2016-12-23,OKC @ BOS,W,29,4,6,0.667,0,0,0.0,0,2,0.0,3,8,11,3,2,1,1,0,8,12,1,Steven Adams,Center,OKC,2,1610612760
430,22016,203500,0021600459,2016-12-25,OKC vs. MIN,W,29,9,12,0.75,0,0,0.0,4,4,1.0,1,5,6,1,2,0,2,3,22,13,1,Steven Adams,Center,OKC,2,1610612760
431,22016,203500,0021600473,2016-12-27,OKC @ MIA,W,23,7,10,0.7,0,0,0.0,1,1,1.0,6,3,9,1,0,2,4,5,15,15,1,Steven Adams,Center,OKC,2,1610612760
432,22016,203500,0021600487,2016-12-29,OKC @ MEM,L,27,1,9,0.111,0,0,0.0,4,8,0.5,8,6,14,2,0,2,3,2,6,-17,1,Steven Adams,Center,OKC,2,1610612760
433,22016,203500,0021600507,2016-12-31,OKC vs. LAC,W,29,4,5,0.8,0,0,0.0,3,5,0.6,2,3,5,2,1,0,0,1,11,29,1,Steven Adams,Center,OKC,2,1610612760
434,22016,203500,0021600513,2017-01-02,OKC @ MIL,L,34,9,11,0.818,0,0,0.0,2,2,1.0,3,5,8,2,1,3,0,3,20,5,1,Steven Adams,Center,OKC,2,1610612760
435,22016,203500,0021600529,2017-01-04,OKC @ CHA,L,36,8,10,0.8,0,0,0.0,2,2,1.0,4,8,12,3,1,1,2,5,18,-8,1,Steven Adams,Center,OKC,2,1610612760
436,22016,203500,0021600540,2017-01-05,OKC @ HOU,L,29,2,6,0.333,0,0,0.0,4,4,1.0,1,7,8,3,2,2,2,2,8,-7,1,Steven Adams,Center,OKC,1,1610612760
437,22016,203500,0021600555,2017-01-07,OKC vs. DEN,W,31,7,10,0.7,0,0,0.0,2,3,0.667,0,5,5,2,1,4,2,3,16,23,1,Steven Adams,Center,OKC,2,1610612760
438,22016,203500,0021600569,2017-01-09,OKC @ CHI,W,36,11,14,0.786,0,0,0.0,0,0,0.0,1,4,5,2,0,1,1,0,22,13,1,Steven Adams,Center,OKC,2,1610612760
439,22016,203500,0021600581,2017-01-11,OKC vs. MEM,W,39,6,13,0.462,0,0,0.0,0,1,0.0,4,4,8,1,1,2,0,2,12,9,1,Steven Adams,Center,OKC,2,1610612760
440,22016,203500,0021600596,2017-01-13,OKC @ MIN,L,32,2,5,0.4,0,0,0.0,0,0,0.0,3,2,5,1,2,0,2,4,4,-12,1,Steven Adams,Center,OKC,2,1610612760
441,22016,203500,0021600610,2017-01-15,OKC @ SAC,W,20,3,6,0.5,0,0,0.0,0,0,0.0,1,3,4,1,1,0,3,1,6,1,1,Steven Adams,Center,OKC,2,1610612760
442,22016,203500,0021600673,2017-01-23,OKC @ UTA,W,37,4,10,0.4,0,0,0.0,1,2,0.5,3,3,6,1,0,4,2,2,9,7,1,Steven Adams,Center,OKC,8,1610612760
443,22016,203500,0021600686,2017-01-25,OKC @ NOP,W,32,9,15,0.6,0,0,0.0,2,4,0.5,5,6,11,3,1,4,4,2,20,6,1,Steven Adams,Center,OKC,2,1610612760
444,22016,203500,0021600690,2017-01-26,OKC vs. DAL,W,37,5,7,0.714,0,0,0.0,5,6,0.833,3,4,7,0,0,0,1,3,15,27,1,Steven Adams,Center,OKC,1,1610612760
445,22016,203500,0021600712,2017-01-29,OKC @ CLE,L,27,3,4,0.75,0,0,0.0,1,1,1.0,2,8,10,1,0,1,4,3,7,-17,1,Steven Adams,Center,OKC,3,1610612760
446,22016,203500,0021600727,2017-01-31,OKC @ SAS,L,34,7,13,0.538,0,0,0.0,2,4,0.5,5,6,11,2,1,1,2,4,16,8,1,Steven Adams,Center,OKC,2,1610612760
447,22016,203500,0021600740,2017-02-01,OKC vs. CHI,L,29,3,7,0.429,0,0,0.0,2,2,1.0,3,3,6,0,0,0,1,1,8,-30,1,Steven Adams,Center,OKC,1,1610612760
448,22016,203500,0021600750,2017-02-03,OKC vs. MEM,W,44,7,13,0.538,0,0,0.0,2,6,0.333,10,2,12,2,1,2,3,4,16,16,1,Steven Adams,Center,OKC,2,1610612760
449,22016,203500,0021600767,2017-02-05,OKC vs. POR,W,38,3,11,0.273,0,0,0.0,1,4,0.25,9,4,13,1,2,0,2,2,7,3,1,Steven Adams,Center,OKC,2,1610612760
450,22016,203500,0021600770,2017-02-06,OKC @ IND,L,37,6,13,0.462,0,0,0.0,3,4,0.75,7,2,9,2,0,1,3,3,15,4,1,Steven Adams,Center,OKC,1,1610612760
451,22016,203500,0021600796,2017-02-09,OKC vs. CLE,W,39,9,14,0.643,0,0,0.0,2,3,0.667,9,4,13,1,1,2,4,3,20,6,1,Steven Adams,Center,OKC,3,1610612760
452,22016,203500,0021600813,2017-02-11,OKC vs. GSW,L,35,6,9,0.667,0,0,0.0,1,6,0.167,2,1,3,0,1,1,0,1,13,-16,1,Steven Adams,Center,OKC,2,1610612760
453,22016,203500,0021600820,2017-02-13,OKC @ WAS,L,19,2,7,0.286,0,0,0.0,5,6,0.833,7,4,11,0,1,1,3,2,9,-25,1,Steven Adams,Center,OKC,2,1610612760
454,22016,203500,0021600845,2017-02-15,OKC vs. NYK,W,31,4,9,0.444,0,0,0.0,3,4,0.75,3,4,7,1,0,1,1,1,11,12,1,Steven Adams,Center,OKC,2,1610612760
455,22016,203500,0021600861,2017-02-24,OKC vs. LAL,W,31,7,13,0.538,0,0,0.0,1,2,0.5,3,7,10,4,3,2,0,0,15,24,1,Steven Adams,Center,OKC,9,1610612760
456,22016,203500,0021600880,2017-02-26,OKC vs. NOP,W,29,6,10,0.6,0,0,0.0,1,5,0.2,9,1,10,0,0,0,0,3,13,-8,1,Steven Adams,Center,OKC,2,1610612760
457,22016,203500,0021600893,2017-02-28,OKC vs. UTA,W,27,1,6,0.167,0,0,0.0,0,2,0.0,2,4,6,2,1,2,1,2,2,5,1,Steven Adams,Center,OKC,2,1610612760
458,22016,203500,0021600908,2017-03-02,OKC @ POR,L,24,1,4,0.25,0,0,0.0,0,0,0.0,2,4,6,0,1,0,3,5,2,-23,1,Steven Adams,Center,OKC,2,1610612760
459,22016,203500,0021600916,2017-03-03,OKC @ PHX,L,30,3,4,0.75,0,0,0.0,3,6,0.5,3,7,10,1,1,1,2,6,9,3,1,Steven Adams,Center,OKC,1,1610612760
460,22016,203500,0021600932,2017-03-05,OKC @ DAL,L,25,8,10,0.8,0,0,0.0,3,5,0.6,3,2,5,1,1,1,4,2,19,-8,1,Steven Adams,Center,OKC,2,1610612760
461,22016,203500,0021600946,2017-03-07,OKC vs. POR,L,29,1,1,1.0,0,0,0.0,2,5,0.4,0,3,3,0,0,0,0,3,4,2,1,Steven Adams,Center,OKC,2,1610612760
462,22016,203500,0021600962,2017-03-09,OKC vs. SAS,W,29,5,8,0.625,0,0,0.0,1,5,0.2,3,3,6,0,1,0,1,2,11,3,1,Steven Adams,Center,OKC,2,1610612760
463,22016,203500,0021600973,2017-03-11,OKC vs. UTA,W,32,5,8,0.625,0,0,0.0,1,2,0.5,4,5,9,0,2,1,1,2,11,9,1,Steven Adams,Center,OKC,2,1610612760
464,22016,203500,0021601000,2017-03-14,OKC @ BKN,W,29,4,6,0.667,0,0,0.0,3,4,0.75,3,3,6,1,2,0,1,5,11,4,1,Steven Adams,Center,OKC,3,1610612760
465,22016,203500,0021601015,2017-03-16,OKC @ TOR,W,25,5,8,0.625,0,0,0.0,0,0,0.0,2,3,5,2,1,1,1,3,10,29,1,Steven Adams,Center,OKC,2,1610612760
466,22016,203500,0021601028,2017-03-18,OKC vs. SAC,W,35,6,7,0.857,0,0,0.0,4,6,0.667,4,9,13,3,2,1,2,3,16,12,1,Steven Adams,Center,OKC,2,1610612760
467,22016,203500,0021601049,2017-03-20,OKC vs. GSW,L,22,4,5,0.8,0,0,0.0,1,4,0.25,1,0,1,0,0,0,2,1,9,-23,1,Steven Adams,Center,OKC,2,1610612760
468,22016,203500,0021601062,2017-03-22,OKC vs. PHI,W,25,3,7,0.429,0,0,0.0,0,5,0.0,5,0,5,0,1,1,1,1,6,18,1,Steven Adams,Center,OKC,2,1610612760
469,22016,203500,0021601091,2017-03-26,OKC @ HOU,L,24,3,6,0.5,0,0,0.0,5,6,0.833,3,1,4,2,1,0,0,0,11,-8,1,Steven Adams,Center,OKC,4,1610612760
470,22016,203500,0021601100,2017-03-27,OKC @ DAL,W,29,4,6,0.667,0,0,0.0,0,0,0.0,3,3,6,1,2,2,3,3,8,9,1,Steven Adams,Center,OKC,1,1610612760
471,22016,203500,0021601112,2017-03-29,OKC @ ORL,W,29,3,5,0.6,0,0,0.0,1,5,0.2,3,6,9,0,0,2,1,1,7,-2,1,Steven Adams,Center,OKC,2,1610612760
472,22016,203500,0021601135,2017-03-31,OKC vs. SAS,L,35,5,8,0.625,0,0,0.0,3,4,0.75,4,4,8,1,1,0,2,5,13,-2,1,Steven Adams,Center,OKC,2,1610612760
473,22016,203500,0021601142,2017-04-02,OKC vs. CHA,L,26,1,5,0.2,0,0,0.0,0,0,0.0,3,4,7,0,2,1,4,3,2,-8,1,Steven Adams,Center,OKC,2,1610612760
474,22016,203500,0021601159,2017-04-04,OKC vs. MIL,W,24,4,7,0.571,0,0,0.0,1,2,0.5,4,1,5,1,0,0,1,2,9,21,1,Steven Adams,Center,OKC,2,1610612760
475,22016,203500,0021601167,2017-04-05,OKC @ MEM,W,33,2,8,0.25,0,0,0.0,1,3,0.333,5,5,10,1,0,1,1,2,5,4,1,Steven Adams,Center,OKC,1,1610612760
476,22016,203500,0021601186,2017-04-07,OKC @ PHX,L,33,4,10,0.4,0,0,0.0,4,6,0.667,8,3,11,2,0,0,0,2,12,-13,1,Steven Adams,Center,OKC,2,1610612760
477,22016,203500,0021601198,2017-04-09,OKC @ DEN,W,27,4,9,0.444,0,0,0.0,2,2,1.0,6,4,10,2,1,0,1,4,10,8,1,Steven Adams,Center,OKC,2,1610612760
478,22016,203500,0021601213,2017-04-11,OKC @ MIN,W,30,5,6,0.833,0,0,0.0,0,0,0.0,6,3,9,1,2,2,4,2,10,-2,1,Steven Adams,Center,OKC,2,1610612760
479,22016,203500,0021601225,2017-04-12,OKC vs. DEN,L,14,4,7,0.571,0,0,0.0,0,0,0.0,2,2,4,0,2,0,1,2,8,-7,1,Steven Adams,Center,OKC,1,1610612760
480,22017,203500,0021700015,2017-10-19,OKC vs. NYK,W,30,5,5,1.0,0,0,0.0,2,3,0.667,2,3,5,1,5,3,1,3,12,27,1,Steven Adams,Center,OKC,0,1610612760
481,22017,203500,0021700036,2017-10-21,OKC @ UTA,L,33,3,6,0.5,0,0,0.0,3,6,0.5,3,2,5,0,0,0,1,1,9,-6,1,Steven Adams,Center,OKC,2,1610612760
482,22017,203500,0021700039,2017-10-22,OKC vs. MIN,L,35,8,12,0.667,0,0,0.0,1,1,1.0,8,5,13,3,1,2,2,1,17,-17,1,Steven Adams,Center,OKC,1,1610612760
483,22017,203500,0021700060,2017-10-25,OKC vs. IND,W,31,8,13,0.615,0,0,0.0,1,1,1.0,7,4,11,1,2,2,3,1,17,16,1,Steven Adams,Center,OKC,3,1610612760
484,22017,203500,0021700074,2017-10-27,OKC @ MIN,L,32,8,10,0.8,0,0,0.0,4,4,1.0,6,2,8,1,0,1,2,4,20,-19,1,Steven Adams,Center,OKC,2,1610612760
485,22017,203500,0021700079,2017-10-28,OKC @ CHI,W,28,6,10,0.6,0,0,0.0,0,0,0.0,5,3,8,2,1,1,1,0,12,23,1,Steven Adams,Center,OKC,1,1610612760
486,22017,203500,0021700103,2017-10-31,OKC @ MIL,W,27,7,10,0.7,0,0,0.0,0,0,0.0,3,8,11,2,1,0,1,2,14,13,2,Steven Adams,Center,OKC,3,1610612760
487,22017,203500,0021700129,2017-11-03,OKC vs. BOS,L,33,3,5,0.6,0,0,0.0,1,2,0.5,4,6,10,2,1,2,1,3,7,-7,1,Steven Adams,Center,OKC,3,1610612760
488,22017,203500,0021700144,2017-11-05,OKC @ POR,L,31,2,3,0.667,0,0,0.0,0,0,0.0,0,4,4,1,1,1,4,4,4,-12,1,Steven Adams,Center,OKC,2,1610612760
489,22017,203500,0021700158,2017-11-07,OKC @ SAC,L,29,4,5,0.8,0,0,0.0,6,6,1.0,2,4,6,0,5,1,3,4,14,4,1,Steven Adams,Center,OKC,2,1610612760
490,22017,203500,0021700168,2017-11-09,OKC @ DEN,L,30,4,10,0.4,0,0,0.0,1,2,0.5,4,7,11,0,0,1,1,1,9,-2,1,Steven Adams,Center,OKC,2,1610612760
491,22017,203500,0021700223,2017-11-17,OKC @ SAS,L,35,6,8,0.75,0,0,0.0,4,7,0.571,6,2,8,0,0,2,1,4,16,-8,2,Steven Adams,Center,OKC,8,1610612760
492,22017,203500,0021700248,2017-11-20,OKC @ NOP,L,26,7,9,0.778,0,0,0.0,1,2,0.5,2,1,3,1,0,1,3,4,15,14,1,Steven Adams,Center,OKC,3,1610612760
493,22017,203500,0021700263,2017-11-22,OKC vs. GSW,W,37,4,8,0.5,0,0,0.0,6,8,0.75,6,6,12,0,2,0,3,2,14,8,2,Steven Adams,Center,OKC,2,1610612760
494,22017,203500,0021700273,2017-11-24,OKC vs. DET,L,38,6,10,0.6,0,0,0.0,0,0,0.0,6,6,12,0,2,2,1,4,12,5,2,Steven Adams,Center,OKC,2,1610612760
495,22017,203500,0021700283,2017-11-25,OKC @ DAL,L,27,3,8,0.375,0,0,0.0,0,0,0.0,3,0,3,0,1,0,3,3,6,-8,1,Steven Adams,Center,OKC,1,1610612760
496,22017,203500,0021700304,2017-11-29,OKC @ ORL,L,28,3,10,0.3,0,0,0.0,0,2,0.0,7,1,8,0,1,1,0,4,6,-5,1,Steven Adams,Center,OKC,4,1610612760
497,22017,203500,0021700324,2017-12-01,OKC vs. MIN,W,32,11,11,1.0,0,0,0.0,5,5,1.0,4,2,6,0,1,0,0,5,27,18,2,Steven Adams,Center,OKC,2,1610612760
498,22017,203500,0021700337,2017-12-03,OKC vs. SAS,W,33,8,13,0.615,0,0,0.0,3,6,0.5,4,6,10,1,3,1,2,1,19,13,1,Steven Adams,Center,OKC,2,1610612760
499,22017,203500,0021700351,2017-12-05,OKC vs. UTA,W,33,9,10,0.9,0,0,0.0,2,3,0.667,6,3,9,1,1,0,2,3,20,9,1,Steven Adams,Center,OKC,2,1610612760
500,22017,203500,0021700365,2017-12-07,OKC @ BKN,L,30,6,13,0.462,0,0,0.0,0,3,0.0,9,5,14,0,1,0,4,3,12,-13,1,Steven Adams,Center,OKC,2,1610612760
501,22017,203500,0021700382,2017-12-09,OKC @ MEM,W,43,7,11,0.636,0,0,0.0,7,12,0.583,6,3,9,0,0,1,0,4,21,9,1,Steven Adams,Center,OKC,2,1610612760
502,22017,203500,0021700394,2017-12-11,OKC vs. CHA,L,29,5,6,0.833,0,0,0.0,1,2,0.5,5,5,10,2,0,1,0,3,11,-15,1,Steven Adams,Center,OKC,2,1610612760
503,22017,203500,0021700404,2017-12-13,OKC @ IND,W,35,11,16,0.688,0,1,0.0,1,1,1.0,9,4,13,1,0,1,2,0,23,1,1,Steven Adams,Center,OKC,2,1610612760
504,22017,203500,0021700421,2017-12-15,OKC @ PHI,W,51,2,8,0.25,0,0,0.0,1,1,1.0,7,5,12,2,1,0,1,6,5,-3,1,Steven Adams,Center,OKC,2,1610612760
505,22017,203500,0021700460,2017-12-20,OKC vs. UTA,W,26,4,7,0.571,0,0,0.0,3,3,1.0,3,6,9,3,0,0,1,2,11,38,2,Steven Adams,Center,OKC,5,1610612760
506,22017,203500,0021700477,2017-12-22,OKC vs. ATL,W,34,6,9,0.667,0,0,0.0,4,6,0.667,7,3,10,1,2,0,2,3,16,-8,1,Steven Adams,Center,OKC,2,1610612760
507,22017,203500,0021700488,2017-12-23,OKC @ UTA,W,32,5,9,0.556,0,0,0.0,2,4,0.5,6,3,9,0,1,1,0,1,12,6,1,Steven Adams,Center,OKC,1,1610612760
508,22017,203500,0021700496,2017-12-25,OKC vs. HOU,W,39,7,9,0.778,0,0,0.0,1,1,1.0,7,3,10,0,1,3,0,1,15,9,1,Steven Adams,Center,OKC,2,1610612760
509,22017,203500,0021700512,2017-12-27,OKC vs. TOR,W,23,8,9,0.889,0,0,0.0,2,3,0.667,6,3,9,2,4,0,1,5,18,23,1,Steven Adams,Center,OKC,2,1610612760
510,22017,203500,0021700526,2017-12-29,OKC vs. MIL,L,32,2,7,0.286,0,0,0.0,2,3,0.667,2,5,7,1,1,1,1,3,6,-8,1,Steven Adams,Center,OKC,2,1610612760
511,22017,203500,0021700541,2017-12-31,OKC vs. DAL,L,31,5,8,0.625,0,0,0.0,0,0,0.0,5,3,8,0,1,0,3,4,10,-1,1,Steven Adams,Center,OKC,2,1610612760
512,22017,203500,0021700565,2018-01-03,OKC @ LAL,W,26,6,10,0.6,0,0,0.0,0,0,0.0,3,3,6,2,1,3,0,4,12,20,1,Steven Adams,Center,OKC,3,1610612760
513,22017,203500,0021700567,2018-01-04,OKC @ LAC,W,35,5,11,0.455,0,0,0.0,2,2,1.0,7,2,9,2,1,1,2,3,12,9,1,Steven Adams,Center,OKC,1,1610612760
514,22017,203500,0021700588,2018-01-07,OKC @ PHX,L,32,9,11,0.818,0,0,0.0,0,2,0.0,2,3,5,1,0,3,0,1,18,-7,1,Steven Adams,Center,OKC,3,1610612760
515,22017,203500,0021700600,2018-01-09,OKC vs. POR,L,32,6,8,0.75,0,0,0.0,4,4,1.0,5,1,6,1,0,0,2,2,16,-13,1,Steven Adams,Center,OKC,2,1610612760
516,22017,203500,0021700611,2018-01-10,OKC @ MIN,L,34,2,5,0.4,0,0,0.0,4,7,0.571,3,5,8,0,2,0,3,3,8,-16,1,Steven Adams,Center,OKC,1,1610612760
517,22017,203500,0021700629,2018-01-13,OKC @ CHA,W,31,7,11,0.636,0,0,0.0,0,0,0.0,7,4,11,1,3,4,3,5,14,6,1,Steven Adams,Center,OKC,3,1610612760
518,22017,203500,0021700643,2018-01-15,OKC vs. SAC,W,32,5,11,0.455,0,0,0.0,3,12,0.25,8,5,13,3,0,1,2,4,13,10,1,Steven Adams,Center,OKC,2,1610612760
519,22017,203500,0021700660,2018-01-17,OKC vs. LAL,W,26,10,12,0.833,0,0,0.0,1,2,0.5,7,3,10,1,0,1,3,1,21,24,1,Steven Adams,Center,OKC,2,1610612760
520,22017,203500,0021700674,2018-01-20,OKC @ CLE,W,29,12,13,0.923,0,1,0.0,1,5,0.2,5,5,10,1,0,1,1,3,25,30,1,Steven Adams,Center,OKC,3,1610612760
521,22017,203500,0021700697,2018-01-23,OKC vs. BKN,W,34,3,12,0.25,0,0,0.0,0,2,0.0,9,5,14,0,3,0,1,3,6,15,1,Steven Adams,Center,OKC,3,1610612760
522,22017,203500,0021700711,2018-01-25,OKC vs. WAS,W,36,5,7,0.714,0,0,0.0,2,3,0.667,7,3,10,0,3,0,1,3,12,2,1,Steven Adams,Center,OKC,2,1610612760
523,22017,203500,0021700724,2018-01-27,OKC @ DET,W,32,6,9,0.667,0,0,0.0,1,3,0.333,3,4,7,2,1,1,0,5,13,28,1,Steven Adams,Center,OKC,2,1610612760
524,22017,203500,0021700736,2018-01-28,OKC vs. PHI,W,33,10,11,0.909,0,0,0.0,0,0,0.0,10,3,13,2,0,0,2,3,20,10,1,Steven Adams,Center,OKC,1,1610612760
525,22017,203500,0021700744,2018-01-30,OKC @ WAS,L,39,6,11,0.545,0,0,0.0,4,7,0.571,6,6,12,2,1,1,4,4,16,-6,1,Steven Adams,Center,OKC,2,1610612760
526,22017,203500,0021700765,2018-02-01,OKC @ DEN,L,32,5,11,0.455,0,0,0.0,0,0,0.0,4,4,8,1,0,1,1,3,10,-12,1,Steven Adams,Center,OKC,2,1610612760
527,22017,203500,0021700772,2018-02-02,OKC vs. NOP,L,37,8,13,0.615,0,0,0.0,7,10,0.7,7,5,12,0,0,2,2,2,23,-5,1,Steven Adams,Center,OKC,1,1610612760
528,22017,203500,0021700788,2018-02-04,OKC vs. LAL,L,38,5,8,0.625,0,0,0.0,2,2,1.0,2,3,5,0,5,1,1,3,12,-4,1,Steven Adams,Center,OKC,2,1610612760
529,22017,203500,0021700803,2018-02-06,OKC @ GSW,W,26,7,9,0.778,0,0,0.0,0,3,0.0,3,7,10,0,3,0,2,4,14,16,1,Steven Adams,Center,OKC,2,1610612760
530,22017,203500,0021700816,2018-02-08,OKC @ LAL,L,33,4,11,0.364,0,0,0.0,5,8,0.625,7,2,9,1,0,0,0,1,13,-13,1,Steven Adams,Center,OKC,2,1610612760
531,22017,203500,0021700839,2018-02-11,OKC vs. MEM,W,30,4,8,0.5,0,0,0.0,1,5,0.2,3,6,9,1,1,1,1,5,9,15,1,Steven Adams,Center,OKC,3,1610612760
532,22017,203500,0021700850,2018-02-13,OKC vs. CLE,L,42,8,12,0.667,0,0,0.0,6,10,0.6,12,5,17,1,2,1,1,3,22,-1,1,Steven Adams,Center,OKC,2,1610612760
533,22017,203500,0021700861,2018-02-14,OKC @ MEM,W,31,4,9,0.444,0,0,0.0,3,5,0.6,3,1,4,1,0,1,2,5,11,14,1,Steven Adams,Center,OKC,1,1610612760
534,22017,203500,0021700871,2018-02-22,OKC @ SAC,W,39,9,12,0.75,0,0,0.0,0,2,0.0,6,5,11,1,2,4,1,3,18,19,1,Steven Adams,Center,OKC,8,1610612760
535,22017,203500,0021700887,2018-02-24,OKC @ GSW,L,34,6,9,0.667,0,0,0.0,2,5,0.4,2,5,7,3,2,2,1,2,14,-6,1,Steven Adams,Center,OKC,2,1610612760
536,22017,203500,0021700903,2018-02-26,OKC vs. ORL,W,34,6,8,0.75,0,0,0.0,4,6,0.667,2,6,8,2,1,2,3,1,16,-2,1,Steven Adams,Center,OKC,2,1610612760
537,22017,203500,0021700919,2018-02-28,OKC @ DAL,W,38,4,4,1.0,0,0,0.0,1,1,1.0,9,3,12,2,0,1,4,4,9,4,2,Steven Adams,Center,OKC,2,1610612760
538,22017,203500,0021700933,2018-03-02,OKC @ PHX,W,33,5,8,0.625,0,0,0.0,1,3,0.333,1,6,7,1,1,2,1,2,11,7,1,Steven Adams,Center,OKC,2,1610612760
539,22017,203500,0021700941,2018-03-03,OKC @ POR,L,36,4,9,0.444,0,0,0.0,4,6,0.667,4,3,7,1,2,1,1,4,12,-8,1,Steven Adams,Center,OKC,1,1610612760
540,22017,203500,0021700960,2018-03-06,OKC vs. HOU,L,38,7,9,0.778,0,0,0.0,2,3,0.667,3,5,8,1,3,0,3,3,16,-3,1,Steven Adams,Center,OKC,3,1610612760
541,22017,203500,0021700975,2018-03-08,OKC vs. PHX,W,30,7,8,0.875,0,0,0.0,2,5,0.4,6,6,12,2,2,3,3,3,16,27,1,Steven Adams,Center,OKC,2,1610612760
542,22017,203500,0021700990,2018-03-10,OKC vs. SAS,W,17,4,8,0.5,0,0,0.0,0,0,0.0,1,0,1,0,1,0,2,4,8,3,1,Steven Adams,Center,OKC,2,1610612760
543,22017,203500,0021701003,2018-03-12,OKC vs. SAC,W,23,3,5,0.6,0,0,0.0,0,0,0.0,3,3,6,2,0,2,0,2,6,9,1,Steven Adams,Center,OKC,2,1610612760
544,22017,203500,0021701032,2018-03-16,OKC vs. LAC,W,38,8,15,0.533,0,0,0.0,2,4,0.5,10,4,14,1,3,5,4,2,18,-2,1,Steven Adams,Center,OKC,4,1610612760
545,22017,203500,0021701046,2018-03-18,OKC @ TOR,W,33,10,13,0.769,0,0,0.0,5,9,0.556,5,3,8,4,1,0,2,3,25,20,1,Steven Adams,Center,OKC,2,1610612760
546,22017,203500,0021701059,2018-03-20,OKC @ BOS,L,37,4,7,0.571,0,0,0.0,6,10,0.6,3,4,7,2,0,0,1,1,14,7,1,Steven Adams,Center,OKC,2,1610612760
547,22017,203500,0021701084,2018-03-23,OKC vs. MIA,W,31,9,13,0.692,0,0,0.0,6,11,0.545,6,6,12,1,1,0,0,4,24,4,1,Steven Adams,Center,OKC,3,1610612760
548,22017,203500,0021701100,2018-03-25,OKC vs. POR,L,36,8,14,0.571,0,0,0.0,2,2,1.0,9,1,10,1,0,2,2,2,18,-6,1,Steven Adams,Center,OKC,2,1610612760
549,22017,203500,0021701126,2018-03-29,OKC @ SAS,L,37,5,11,0.455,0,0,0.0,0,2,0.0,5,8,13,1,0,0,2,3,10,10,1,Steven Adams,Center,OKC,4,1610612760
550,22017,203500,0021701133,2018-03-30,OKC vs. DEN,L,34,3,8,0.375,0,0,0.0,1,4,0.25,5,5,10,5,4,0,0,1,7,-8,1,Steven Adams,Center,OKC,1,1610612760
551,22017,203500,0021701150,2018-04-01,OKC @ NOP,W,36,6,9,0.667,0,0,0.0,2,4,0.5,7,3,10,1,0,1,6,2,14,-3,1,Steven Adams,Center,OKC,2,1610612760
552,22017,203500,0021701163,2018-04-03,OKC vs. GSW,L,33,3,6,0.5,0,0,0.0,1,6,0.167,8,5,13,2,0,0,5,5,7,11,1,Steven Adams,Center,OKC,2,1610612760
553,22017,203500,0021701194,2018-04-07,OKC @ HOU,W,29,5,7,0.714,0,0,0.0,2,3,0.667,3,5,8,3,1,0,0,1,12,-4,1,Steven Adams,Center,OKC,4,1610612760
554,22017,203500,0021701206,2018-04-09,OKC @ MIA,W,32,3,6,0.5,0,0,0.0,1,4,0.25,2,1,3,1,1,1,1,2,7,-1,1,Steven Adams,Center,OKC,2,1610612760
555,22017,203500,0021701227,2018-04-11,OKC vs. MEM,W,36,9,12,0.75,0,0,0.0,6,7,0.857,1,6,7,0,1,0,2,2,24,17,1,Steven Adams,Center,OKC,2,1610612760
556,22018,203500,0021800002,2018-10-16,OKC @ GSW,L,36,6,12,0.5,0,0,0.0,5,8,0.625,4,7,11,4,2,0,2,3,17,-6,1,Steven Adams,Center,OKC,0,1610612760
557,22018,203500,0021800025,2018-10-19,OKC @ LAC,L,33,8,11,0.727,0,0,0.0,1,2,0.5,6,12,18,0,1,0,0,3,17,-16,1,Steven Adams,Center,OKC,3,1610612760
